air1;air2;airwindowunit1;bathroom1;bedroom1;car1;circpump1;clotheswasher1;clotheswasher_dryg1;dishwasher1;disposal1;drye1;freezer1;furnace1;furnace2;garage1;grid;heater1;heater2;heater3;housefan1;jacuzzi1;kitchen1;kitchenapp1;kitchenapp2;lights_plugs1;lights_plugs2;livingroom1;microwave1;office1;oven1;pump1;range1;refrigerator1;sewerpump1;solar;sumppump1;utilityroom1;venthood1;waterheater1;wellpump1;leg1v;leg2v;total_consummed
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.469;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.048;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.758;122.493;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.468;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.048;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.677;122.413;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.465;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.005;0.08965833333333334;0.2834484126984127;0.048;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.598;122.334;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.473;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.609;122.341;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.517;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.048;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.741;122.464;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.468;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.783;122.524;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.47;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.005;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.8;122.545;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.467;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.916;122.661;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.469;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.916;122.661;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.464;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.892;122.634;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.472;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.88;122.652;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.467;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.047;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.888;122.658;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.468;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.762;122.53;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.466;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.722;122.491;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.468;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.81;122.578;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.467;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.845;122.613;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.52;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.857;122.608;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.464;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.795;122.551;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.466;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.817;122.613;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.467;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.845;122.646;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.467;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.879;122.664;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.468;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.729;122.513;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.464;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.001;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.509;122.293;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.467;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.5;122.284;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.465;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.58;122.364;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.466;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.685;122.487;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.469;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.847;122.647;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.489;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.818;122.614;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.492;0.001;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.732;122.53;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.465;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.698;122.503;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.469;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.006;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.696;122.487;2
0.34262499999999996;0.0;0.00075;0.0006844262295081969;0.005391666666666667;2.956466666666666;0.1553064516129032;0.005420886075949368;0.0042833333333333334;0.00016875;0.0030166666666666666;0.1748117469879518;0.08606666666666668;0.10151111111111112;0.09889999999999999;0.007161290322580645;0.466;0.0;0.004;0.041433333333333336;-0.000875;0.006720588235294118;0.002;0.05278612716763006;0.03377455357142857;0.07641111111111112;0.01751666666666667;0.012;0.003;0.03;0.005;0.08965833333333334;0.2834484126984127;0.046;0.0;1.3838391472868214;0.00036666666666666667;0.25822297297297303;0.08545833333333334;0.2355944444444444;0.039364754098360655;122.765;122.551;2
